"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"11","m15vcra_vol120","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\011_m15vcra_vol120_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\011_m15vcra_vol120_discovery_2019_2020_m1.ini","m15vcra_vol120_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol120_discovery_2019_2020_m1","C6DDB379D415D986C1B07117F05C0C4DE5ECBDC9554989B676477B18AC7BF687","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"12","m15vcra_vol120","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\012_m15vcra_vol120_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\012_m15vcra_vol120_continuous_2015_2020_m1.ini","m15vcra_vol120_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol120_continuous_2015_2020_m1","C6DDB379D415D986C1B07117F05C0C4DE5ECBDC9554989B676477B18AC7BF687","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"13","m15vcra_vol140","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\013_m15vcra_vol140_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\013_m15vcra_vol140_older_2015_2018_m1.ini","m15vcra_vol140_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol140_older_2015_2018_m1","09C2525E2C45E0A83750C91BF6E8F1526EBE66AAB4A75F776D8555CA52BF9338","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"14","m15vcra_vol140","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\014_m15vcra_vol140_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\014_m15vcra_vol140_discovery_2019_2020_m1.ini","m15vcra_vol140_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol140_discovery_2019_2020_m1","09C2525E2C45E0A83750C91BF6E8F1526EBE66AAB4A75F776D8555CA52BF9338","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"15","m15vcra_vol140","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\015_m15vcra_vol140_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\015_m15vcra_vol140_continuous_2015_2020_m1.ini","m15vcra_vol140_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol140_continuous_2015_2020_m1","09C2525E2C45E0A83750C91BF6E8F1526EBE66AAB4A75F776D8555CA52BF9338","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"16","m15vcra_vol150","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\016_m15vcra_vol150_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\016_m15vcra_vol150_older_2015_2018_m1.ini","m15vcra_vol150_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol150_older_2015_2018_m1","EF34D4ED23EF6827CD12EC1AAF42A9A93EE50C77A4EEACD2A4CD70BAA36E48A0","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"17","m15vcra_vol150","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\017_m15vcra_vol150_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\017_m15vcra_vol150_discovery_2019_2020_m1.ini","m15vcra_vol150_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol150_discovery_2019_2020_m1","EF34D4ED23EF6827CD12EC1AAF42A9A93EE50C77A4EEACD2A4CD70BAA36E48A0","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"18","m15vcra_vol150","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\018_m15vcra_vol150_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\018_m15vcra_vol150_continuous_2015_2020_m1.ini","m15vcra_vol150_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_vol150_continuous_2015_2020_m1","EF34D4ED23EF6827CD12EC1AAF42A9A93EE50C77A4EEACD2A4CD70BAA36E48A0","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"19","m15vcra_range080","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\019_m15vcra_range080_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\019_m15vcra_range080_older_2015_2018_m1.ini","m15vcra_range080_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range080_older_2015_2018_m1","C03CAFB780CBB59D260D93F0DE43D02334B05A07CBE07CD9F87F187664C65DEB","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"20","m15vcra_range080","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\020_m15vcra_range080_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\020_m15vcra_range080_discovery_2019_2020_m1.ini","m15vcra_range080_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range080_discovery_2019_2020_m1","C03CAFB780CBB59D260D93F0DE43D02334B05A07CBE07CD9F87F187664C65DEB","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"21","m15vcra_range080","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\021_m15vcra_range080_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\021_m15vcra_range080_continuous_2015_2020_m1.ini","m15vcra_range080_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range080_continuous_2015_2020_m1","C03CAFB780CBB59D260D93F0DE43D02334B05A07CBE07CD9F87F187664C65DEB","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"22","m15vcra_range090","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\022_m15vcra_range090_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\022_m15vcra_range090_older_2015_2018_m1.ini","m15vcra_range090_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range090_older_2015_2018_m1","34FD889C8D1D65D2A4F58EF8B2F71AA4BD7A671193E968742D5B9C63633A18DF","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"23","m15vcra_range090","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\023_m15vcra_range090_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\023_m15vcra_range090_discovery_2019_2020_m1.ini","m15vcra_range090_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range090_discovery_2019_2020_m1","34FD889C8D1D65D2A4F58EF8B2F71AA4BD7A671193E968742D5B9C63633A18DF","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"24","m15vcra_range090","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\024_m15vcra_range090_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\024_m15vcra_range090_continuous_2015_2020_m1.ini","m15vcra_range090_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range090_continuous_2015_2020_m1","34FD889C8D1D65D2A4F58EF8B2F71AA4BD7A671193E968742D5B9C63633A18DF","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"25","m15vcra_range100","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\025_m15vcra_range100_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\025_m15vcra_range100_older_2015_2018_m1.ini","m15vcra_range100_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range100_older_2015_2018_m1","2493C654E363914CE112A67AD14619ACF6E8DC3D4A555B39D364B8146B1DB81A","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"26","m15vcra_range100","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\026_m15vcra_range100_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\026_m15vcra_range100_discovery_2019_2020_m1.ini","m15vcra_range100_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range100_discovery_2019_2020_m1","2493C654E363914CE112A67AD14619ACF6E8DC3D4A555B39D364B8146B1DB81A","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"27","m15vcra_range100","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\027_m15vcra_range100_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\027_m15vcra_range100_continuous_2015_2020_m1.ini","m15vcra_range100_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_range100_continuous_2015_2020_m1","2493C654E363914CE112A67AD14619ACF6E8DC3D4A555B39D364B8146B1DB81A","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"28","m15vcra_ext4","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\028_m15vcra_ext4_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\028_m15vcra_ext4_older_2015_2018_m1.ini","m15vcra_ext4_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_ext4_older_2015_2018_m1","A2DC0BF6D30B903E4ACFD711A8A10FA6B5812E37291181B53723E1EDC8A2E8EB","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"29","m15vcra_ext4","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\029_m15vcra_ext4_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\029_m15vcra_ext4_discovery_2019_2020_m1.ini","m15vcra_ext4_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_ext4_discovery_2019_2020_m1","A2DC0BF6D30B903E4ACFD711A8A10FA6B5812E37291181B53723E1EDC8A2E8EB","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"30","m15vcra_ext4","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\030_m15vcra_ext4_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\030_m15vcra_ext4_continuous_2015_2020_m1.ini","m15vcra_ext4_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_ext4_continuous_2015_2020_m1","A2DC0BF6D30B903E4ACFD711A8A10FA6B5812E37291181B53723E1EDC8A2E8EB","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"31","m15vcra_noext","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\031_m15vcra_noext_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\031_m15vcra_noext_older_2015_2018_m1.ini","m15vcra_noext_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_noext_older_2015_2018_m1","6B287E39F7721C22A150CDD5DB0B8D50D0DA3394619ED927F6D0D00598D1B331","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"32","m15vcra_noext","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\032_m15vcra_noext_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\032_m15vcra_noext_discovery_2019_2020_m1.ini","m15vcra_noext_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_noext_discovery_2019_2020_m1","6B287E39F7721C22A150CDD5DB0B8D50D0DA3394619ED927F6D0D00598D1B331","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"33","m15vcra_noext","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\033_m15vcra_noext_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\033_m15vcra_noext_continuous_2015_2020_m1.ini","m15vcra_noext_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_noext_continuous_2015_2020_m1","6B287E39F7721C22A150CDD5DB0B8D50D0DA3394619ED927F6D0D00598D1B331","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"34","m15vcra_session024","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\034_m15vcra_session024_older_2015_2018_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\034_m15vcra_session024_older_2015_2018_m1.ini","m15vcra_session024_older_2015_2018_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_session024_older_2015_2018_m1","F4C45D65DF8329E3A5A4381CA0A6026088DA1D2606CE33B87A1458DB5B21F92E","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"35","m15vcra_session024","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\035_m15vcra_session024_discovery_2019_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\035_m15vcra_session024_discovery_2019_2020_m1.ini","m15vcra_session024_discovery_2019_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_session024_discovery_2019_2020_m1","F4C45D65DF8329E3A5A4381CA0A6026088DA1D2606CE33B87A1458DB5B21F92E","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
"36","m15vcra_session024","discovery_model1","Independent M15 volume-climax reversal activity discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\036_m15vcra_session024_continuous_2015_2020_m1.ini","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\configs\036_m15vcra_session024_continuous_2015_2020_m1.ini","m15vcra_session024_continuous_2015_2020_m1","outputs\independent_m15_volume_climax_reversal_activity_discovery_model1_package\reports_here\m15vcra_session024_continuous_2015_2020_m1","F4C45D65DF8329E3A5A4381CA0A6026088DA1D2606CE33B87A1458DB5B21F92E","Final activity discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 120, DD <= 5%, and an adjacent activity shape must pass before opening 2021-2026."
